record_id,pitching_role,pitch_result,innings_pitched,pitches,batters_faced,strikeouts,walks,hit_batters,hits_allowed,singles,doubles,triples,home_runs,runs_allowed,earned_runs,fly_outs,ground_outs,line_outs,stolen_bases_allowed,wild_pitches,balks,remarks
39668,CL,S,1.0,9,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(S, 5)"
39671,RP,H,1.0,11,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"(H, 4)"
39675,RP,H,1.0,10,4,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,"(H, 2)"
39678,RP,H,0.1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(H, 1)"
39640,SP,L,7.0,96,29,3,0,0,8,2,4,0,2,5,5,7,6,2,0,0,0,"(L, 0-2)"
39648,RP,"",0.2,12,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,""
39657,CL,"",1.1,14,4,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,""
39720,RP,"",1.2,27,7,3,0,0,2,1,0,0,1,1,1,1,1,0,0,0,0,""
39723,SP,L,4.1,59,19,3,1,0,6,2,1,0,3,4,4,2,4,1,0,0,0,"(L, 1-1)"
39732,RP,"",1.0,13,4,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,""
39733,CL,"",1.0,9,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,""
39691,CL,S,3.0,40,11,3,1,0,2,2,0,0,0,0,0,1,3,1,0,0,0,"(S, 2)"
39695,SP,W,6.0,87,22,6,0,0,4,4,0,0,0,0,0,5,4,1,0,0,0,"(W, 1-2)"
39776,SP,"",6.0,83,22,6,1,1,2,2,0,0,0,0,0,1,7,4,0,0,0,""
39783,CL,L,0.1,31,5,0,3,0,1,1,0,0,0,1,1,1,0,0,0,0,0,"(L, 0-2)"
39792,RP,"",1.2,28,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,""
39744,SP,"",5.0,80,17,4,3,0,2,2,0,0,0,0,0,1,4,1,1,0,0,""
39747,CL,W,1.0,9,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"(W, 2-0)"
39753,RP,"",1.0,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,""
39757,RP,"",1.0,26,5,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,""
39764,RP,"",1.0,13,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,""
39823,SP,"",4.0,74,17,2,1,0,3,1,1,0,1,2,2,1,7,1,1,0,0,""
39827,RP,"",0.2,18,6,1,2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,""
39829,RP,"",0.2,16,5,0,0,0,3,3,0,0,0,2,2,2,0,0,0,0,0,""
39830,CL,"",2.0,26,10,1,0,0,4,4,0,0,0,1,1,2,2,1,1,0,0,""
39831,RP,L,0.2,24,6,0,1,0,2,1,1,0,0,4,1,1,2,0,0,0,0,"(L, 0-1)"
39801,RP,H,1.0,20,5,1,0,0,2,1,0,0,1,1,1,0,1,1,0,0,0,"(H, 1)"
39806,RP,"",0.2,11,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,""
39811,SP,W,5.1,87,23,10,3,0,5,4,1,0,0,4,4,2,0,2,0,0,0,"(W, 1-1)"
39817,RP,"",1.0,14,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,""
39818,CL,"",1.0,12,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,""
39875,RP,"",1.1,16,5,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,""
39878,RP,"",1.2,22,5,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,""
39882,RP,"",0.1,9,3,0,0,0,2,1,1,0,0,2,2,0,1,0,0,0,0,""
39885,SP,W,5.0,71,17,4,0,0,3,2,0,0,1,1,1,1,4,2,0,0,0,"(W, 2-0)"
39896,CL,S,0.2,14,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,"(S, 1)"
39848,SP,L,6.0,98,26,7,1,0,6,4,1,1,0,5,5,3,8,1,0,1,0,"(L, 1-1)"
39853,RP,"",2.0,36,8,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,""
39857,CL,"",1.0,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
39924,RP,"",2.0,35,8,2,0,0,2,2,0,0,0,0,0,1,2,1,0,0,0,""
39938,SP,L,5.0,87,26,4,3,0,8,5,1,0,2,8,8,3,5,1,1,0,0,"(L, 0-1)"
39946,CL,"",1.0,14,4,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,""
39907,SP,"",3.0,55,13,4,2,0,2,2,0,0,0,0,0,2,2,0,0,0,0,""
39914,RP,H,3.0,58,14,3,1,0,3,2,0,0,1,1,1,1,4,1,0,0,0,"(H, 1)"
39916,RP,W,1.0,18,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(W, 1-2)"
39922,CL,"",2.0,47,11,5,2,0,3,2,0,0,1,1,1,1,0,0,0,0,0,""
39979,SP,W,5.1,82,20,8,1,0,3,3,0,0,0,0,0,4,3,1,0,0,0,"(W, 2-0)"
39980,RP,H,0.1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(H, 4)"
39992,RP,"",1.0,12,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,""
39994,RP,"",0.2,14,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,""
39995,RP,"",0.2,12,4,0,0,0,2,1,1,0,0,1,1,0,0,2,0,0,0,""
39998,CL,"",1.0,15,4,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,""
39957,RP,"",1.2,35,10,2,1,0,4,4,0,0,0,2,2,1,1,1,0,0,0,""
39960,CL,"",1.2,21,6,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,""
39963,SP,L,5.2,107,27,5,4,0,5,4,0,0,1,4,1,4,8,1,0,0,0,"(L, 1-1)"
40030,RP,"",0.2,16,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,""
40038,RP,BS,0.1,16,5,0,0,0,4,1,1,1,1,3,3,0,1,0,0,0,0,"(BS, 2)"
40040,CL,S,1.0,20,5,2,0,0,2,2,0,0,0,0,0,0,1,0,3,0,0,"(S, 3)"
40044,RP,H,1.0,19,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(H, 1)"
40050,RP,W,1.0,21,5,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,"(W, 2-0)"
40052,SP,"",5.0,83,17,4,2,0,2,1,1,0,0,0,0,4,5,0,0,0,0,""
40008,CL,L,1.0,16,5,1,0,0,2,2,0,0,0,1,1,1,1,0,0,0,0,"(L, 1-1)"
40013,SP,"",7.0,96,28,6,4,0,3,2,0,0,1,2,2,7,7,1,0,0,0,""
40019,RP,BS,1.0,20,6,0,2,0,1,0,1,0,0,1,1,2,1,0,0,0,0,"(BS, 1)"
40086,SP,"",5.1,104,27,7,3,0,8,5,2,0,1,5,5,3,5,0,0,0,0,""
40089,RP,L,1.0,27,6,0,2,0,1,0,1,0,0,1,1,0,3,0,0,1,0,"(L, 1-1)"
40098,RP,BS,0.2,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(BS, 1)"
40099,CL,"",1.0,21,6,0,1,0,2,1,1,0,0,1,1,1,2,0,0,1,0,""
40055,RP,"",0.2,14,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,""
40062,RP,"",1.1,25,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,""
40064,SP,"",4.2,86,23,5,0,0,9,5,2,1,1,5,5,2,5,2,2,0,0,""
40070,CL,S,1.0,15,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"(S, 1)"
40079,RP,W,1.1,14,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"(W, 1-0)"
40132,RP,"",1.0,15,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,""
40134,CL,"",0.1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,""
40143,RP,"",1.0,21,7,1,0,0,4,4,0,0,0,3,3,1,1,0,0,0,0,""
40151,SP,"",4.0,74,19,0,2,0,5,4,0,0,1,3,3,4,3,3,2,1,0,""
40152,RP,"",1.0,22,6,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,""
40156,RP,L,0.2,21,6,2,1,0,1,1,0,0,0,4,0,1,1,0,2,0,0,"(L, 0-1)"
40108,RP,W,1.1,24,6,3,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,"(W, 1-0)(BS, 2)"
40115,SP,"",6.0,85,24,6,1,0,5,3,1,0,1,3,3,5,3,1,1,0,0,""
40123,CL,"",1.0,14,4,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,""
40126,RP,H,0.2,14,5,1,0,0,3,1,1,1,0,2,2,0,1,0,0,0,0,"(H, 3)"
40186,RP,"",1.0,16,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,""
40195,RP,"",0.1,15,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,""
40196,CL,L,1.0,12,4,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,"(L, 0-1)"
40198,SP,"",4.2,78,19,6,1,0,3,2,1,0,0,1,0,1,6,1,0,0,0,""
40204,RP,"",1.0,13,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,""
40157,SP,"",6.0,96,23,11,0,1,4,1,3,0,0,1,1,2,3,1,0,0,0,""
40173,CL,S,0.1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(S, 1)"
40178,RP,"",1.0,21,4,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,""
40180,RP,W,1.2,23,6,1,0,0,2,2,0,0,0,0,0,1,2,0,0,0,0,"(W, 1-0)"
40243,RP,H,1.0,17,5,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"(H, 2)"
40246,RP,"",1.0,14,4,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,""
40248,SP,W,5.0,83,21,6,3,0,3,2,0,0,1,1,1,2,5,2,3,0,0,"(W, 1-1)"
40250,RP,"",1.0,13,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,""
40254,CL,"",1.0,11,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,""
40213,RP,"",0.2,22,4,0,0,0,3,1,0,0,2,2,2,0,1,0,0,0,0,""
40219,SP,L,6.1,100,27,5,0,1,8,5,1,1,1,5,5,2,10,1,1,0,0,"(L, 0-2)"
40224,RP,"",1.0,10,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,""
40230,CL,"",1.0,9,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,""
40287,RP,"",1.1,17,4,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,""
40300,CL,"",1.0,14,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,""
40307,RP,"",0.2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,""
40308,SP,L,5.0,87,25,4,5,1,4,1,2,0,1,4,4,1,9,0,0,0,0,"(L, 0-3)"
40265,RP,H,1.0,7,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,"(H, 2)"
40266,SP,W,6.0,89,24,4,2,1,3,2,1,0,0,3,2,4,8,0,0,0,0,"(W, 2-1)"
40274,CL,S,1.0,9,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"(S, 2)"
40282,RP,H,1.0,18,4,1,0,0,1,1,0,0,0,0,0,1,1,0,2,0,0,"(H, 2)"
40337,SP,"",6.0,94,22,8,1,1,2,1,1,0,0,0,0,0,7,2,2,1,0,""
40347,RP,"",2.0,22,6,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,""
40349,CL,S,1.0,15,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(S, 1)"
40354,RP,W,1.0,15,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"(W, 1-0)"
40357,RP,"",1.1,31,6,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,""
40358,RP,BS,0.2,15,4,2,0,0,2,2,0,0,0,1,1,0,0,0,2,0,0,"(BS, 1)"
40314,RP,"",1.0,22,5,1,0,0,1,0,0,1,0,1,0,1,2,0,0,0,0,""
40323,CL,L,2.0,21,9,2,3,0,1,1,0,0,0,1,0,0,3,0,0,0,1,"(L, 0-1)"
40326,SP,"",5.0,102,21,6,2,0,5,5,0,0,0,0,0,3,5,0,2,0,0,""
40328,RP,"",1.0,9,4,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,""
40330,RP,"",1.0,11,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,""
40333,RP,"",1.0,11,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,""
40336,RP,"",1.0,11,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,""
40391,CL,S,1.0,7,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,"(S, 2)"
40406,RP,H,2.0,20,6,2,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,"(H, 2)"
40409,SP,W,6.0,87,23,3,1,0,3,2,1,0,0,0,0,7,7,1,0,0,1,"(W, 2-1)"
40373,CL,"",3.0,39,11,2,1,0,1,0,1,0,0,0,0,3,2,1,0,0,0,""
40387,SP,L,6.0,81,23,4,0,0,7,5,2,0,0,1,1,3,8,1,2,0,0,"(L, 0-1)"
40441,RP,"",1.0,19,5,1,0,0,2,0,1,0,1,1,1,0,2,0,0,1,0,""
40445,CL,"",1.0,9,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,""
40454,SP,L,4.0,78,23,4,3,0,9,6,3,0,0,9,9,1,3,2,0,0,0,"(L, 1-1)"
40457,RP,"",2.0,28,8,1,0,0,2,2,0,0,0,0,0,3,1,1,0,0,0,""
40420,RP,"",1.0,14,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,""
40422,CL,"",1.0,15,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,""
40436,SP,W,6.0,103,28,4,2,0,7,5,1,0,1,4,3,4,6,4,0,0,0,"(W, 2-1)"
40439,RP,"",1.0,27,5,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,""
40497,RP,BS,1.0,11,4,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,"(BS, 1)"
40498,CL,L,0.1,23,4,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,"(L, 0-2)"
40500,RP,"",1.0,23,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,""
40503,RP,"",1.0,12,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,""
40504,RP,"",1.0,13,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,""
40516,RP,"",1.0,10,4,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,""
40517,SP,"",6.0,88,20,2,4,0,0,0,0,0,0,0,0,2,5,5,0,0,0,""
40518,RP,"",1.0,14,5,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,""
40476,RP,"",1.0,13,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,""
40480,SP,"",7.1,96,27,6,1,0,4,3,1,0,0,0,0,3,9,1,1,0,0,""
40485,RP,"",1.0,12,4,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,1,""
40486,RP,"",2.0,13,6,1,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,""
40487,CL,W,1.2,26,7,2,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,"(W, 1-0)"
40546,CL,"",1.0,11,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,""
40558,SP,W,6.1,82,22,4,2,0,2,2,0,0,0,0,0,4,8,0,0,0,0,"(W, 1-1)"
40566,RP,H,1.2,19,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,"(H, 1)"
40527,RP,"",1.0,12,4,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,""
40528,RP,"",2.0,20,7,2,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,""
40536,RP,"",1.0,14,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,""
40539,RP,"",0.2,30,6,0,2,0,2,1,0,0,1,3,3,1,1,0,0,1,0,""
40543,CL,"",0.1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,""
40545,SP,L,4.0,90,22,7,3,0,6,6,0,0,0,2,0,0,1,1,0,0,0,"(L, 2-1)"
40602,RP,H,1.0,12,4,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,"(H, 2)"
40606,RP,"",0.2,33,6,2,2,0,2,2,0,0,0,3,3,0,0,0,0,1,0,""
40618,CL,S,0.1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(S, 1)"
40620,SP,W,7.0,97,26,11,0,0,5,3,1,1,0,0,0,4,6,0,0,0,0,"(W, 2-0)"
40583,CL,"",1.0,31,7,1,1,2,1,1,0,0,0,2,1,0,2,0,0,0,0,""
40584,RP,L,1.2,31,8,2,0,0,3,2,0,0,1,2,2,0,1,1,0,0,0,"(L, 1-1)"
40587,SP,"",5.1,92,22,9,3,0,3,2,1,0,0,0,0,3,2,2,0,0,0,""
40595,RP,"",1.0,17,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,""
40655,CL,"",0.2,7,3,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,""
40658,SP,W,7.0,94,24,4,1,0,2,1,0,1,0,1,1,8,4,4,0,0,0,"(W, 2-0)"
40661,RP,"",1.1,20,5,1,0,0,1,1,0,0,0,1,1,1,2,0,0,1,0,""
40625,RP,"",1.0,8,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,""
40629,CL,"",1.0,8,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,""
40631,SP,L,5.0,76,23,4,1,0,7,4,1,0,2,5,5,5,2,3,0,0,0,"(L, 2-1)"
40643,RP,"",2.0,31,9,2,0,0,3,2,0,0,1,1,1,1,1,1,0,0,0,""
40705,CL,S,1.0,7,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"(S, 6)"
40708,RP,H,1.0,18,4,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"(H, 5)"
40713,RP,H,1.0,10,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(H, 3)"
40716,RP,H,1.0,12,4,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,"(H, 2)"
40727,SP,W,5.0,61,18,1,3,0,1,1,0,0,0,1,1,2,7,2,0,0,0,"(W, 1-1)"
40681,RP,"",0.2,22,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,""
40682,CL,"",0.1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,""
40685,RP,"",1.0,16,4,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,""
40688,SP,L,5.0,90,24,5,0,0,9,7,2,0,0,2,2,5,4,1,2,0,0,"(L, 1-1)"
40694,RP,"",2.0,22,7,1,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,""
40754,SP,L,4.2,85,24,4,1,1,8,5,0,0,3,6,6,1,7,1,0,0,0,"(L, 1-2)"
40759,RP,"",1.0,16,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,""
40761,CL,"",1.0,21,6,2,0,0,3,1,1,0,1,2,2,1,0,0,0,0,0,""
40768,RP,"",1.1,34,7,1,2,0,2,1,1,0,0,1,1,0,1,1,0,0,0,""
40731,SP,W,6.0,93,21,3,2,0,4,4,0,0,0,0,0,3,5,3,0,0,0,"(W, 2-1)"
40737,RP,"",2.0,23,6,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,""
40739,CL,"",1.0,12,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,""
40808,CL,L,0.1,2,2,0,0,0,1,0,0,0,1,2,1,1,0,0,0,0,0,"(L, 0-1)"
40810,RP,H,0.2,7,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,"(H, 2)"
40813,RP,BS,1.2,12,6,0,0,0,1,0,0,0,1,1,1,3,1,0,0,0,0,"(BS, 1)"
40815,SP,"",5.2,93,25,8,1,0,7,3,3,1,0,4,4,2,4,2,0,1,0,""
40824,RP,"",1.0,7,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,""
40828,RP,"",0.0,15,3,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,""
40781,RP,"",0.1,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
40784,RP,"",1.0,14,4,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,""
40786,RP,"",1.0,11,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,""
40794,RP,"",1.0,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
40803,CL,W,1.0,8,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"(W, 1-0)"
40805,SP,"",5.2,90,26,9,3,0,5,3,2,0,0,6,5,1,4,1,0,0,0,""
40863,RP,H,1.0,16,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(H, 4)"
40867,RP,"",1.0,11,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,""
40868,RP,H,1.0,12,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(H, 2)"
40873,SP,"",2.1,69,15,2,4,0,4,2,1,0,1,5,5,1,3,1,0,0,0,""
40877,RP,W,1.0,12,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(W, 1-0)"
40878,RP,"",1.2,25,6,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,""
40879,CL,S,1.0,18,5,0,1,0,1,1,0,0,0,0,0,0,3,0,2,0,0,"(S, 2)"
40847,SP,"",6.0,103,25,7,3,0,4,2,0,1,1,4,4,4,4,2,0,0,0,""
40849,CL,"",1.0,14,5,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,""
40854,RP,L,0.2,26,6,1,1,0,3,2,0,0,1,2,2,0,1,0,1,0,0,"(L, 0-1)(BS, 1)"
40855,RP,"",1.1,13,4,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,""
40912,CL,L,0.2,30,8,0,2,0,3,2,1,0,0,3,3,0,2,1,1,0,0,"(L, 0-1)(BS, 2)"
40917,SP,"",6.0,98,20,3,0,0,2,0,2,0,0,0,0,4,10,1,0,0,0,""
40922,RP,H,1.0,19,4,1,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,"(H, 1)"
40923,RP,"",0.1,13,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
40926,RP,H,0.2,21,5,1,2,0,1,1,0,0,0,3,3,1,0,0,0,0,0,"(H, 1)"
40887,RP,"",1.0,11,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,""
40893,CL,W,3.0,53,14,0,1,0,4,3,1,0,0,2,2,4,2,1,1,1,0,"(W, 1-0)"
40894,SP,"",4.0,100,23,3,5,0,6,6,0,0,0,4,3,3,5,1,1,0,0,""
40906,RP,"",1.0,17,5,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,""
40974,RP,"",1.0,10,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,""
40976,CL,"",1.0,14,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
40979,SP,L,3.0,79,16,4,4,0,3,2,0,0,1,3,3,2,1,1,0,1,0,"(L, 1-2)"
40980,RP,"",3.0,46,12,1,2,1,0,0,0,0,0,0,0,3,3,0,2,0,0,""
40940,CL,S,1.0,23,6,2,1,0,3,3,0,0,0,1,1,0,0,0,0,0,0,"(S, 1)"
40945,RP,W,1.1,17,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(W, 1-1)"
40948,SP,"",4.2,83,21,4,2,0,4,3,1,0,0,1,0,3,6,0,1,0,0,""
40954,RP,H,0.2,13,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(H, 1)"
40957,RP,H,1.0,19,4,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,"(H, 4)"
40959,RP,H,0.1,13,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(H, 2)"
41015,CL,S,1.0,9,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(S, 1)"
41021,SP,"",8.0,93,27,10,0,0,4,2,2,0,0,1,0,7,4,1,1,0,0,""
41023,RP,W,2.0,20,7,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"(W, 1-0)"
40991,RP,"",1.0,12,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,""
40998,CL,L,1.0,8,3,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,"(L, 0-1)"
41002,RP,"",0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,""
41003,RP,"",1.0,8,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,""
41011,SP,"",6.2,90,24,2,2,0,5,5,0,0,0,1,1,3,8,3,0,0,0,""
41012,RP,"",1.0,14,4,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,""
41085,SP,L,6.0,104,25,5,3,0,6,4,1,0,1,4,4,1,6,2,0,0,0,"(L, 0-2)"
41088,CL,"",2.0,22,7,2,0,0,1,0,0,0,1,1,1,0,2,2,0,0,0,""
41046,CL,S,1.0,15,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(S, 2)"
41049,SP,W,5.0,91,24,5,3,0,6,3,0,0,3,3,3,3,5,1,0,0,0,"(W, 1-1)"
41052,RP,H,1.0,13,4,0,0,0,1,0,0,0,1,1,1,1,2,0,0,0,0,"(H, 1)"
41056,RP,H,1.0,18,4,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"(H, 1)"
41063,RP,H,1.0,8,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"(H, 1)"
41119,CL,W,1.1,30,6,2,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,"(W, 2-0)"
41129,RP,BS,1.2,17,7,0,0,0,2,1,0,0,1,1,1,1,3,1,0,0,0,"(BS, 1)"
41133,SP,"",4.2,94,22,5,3,1,5,5,0,0,0,0,0,1,5,0,0,0,0,""
41142,RP,"",1.1,24,7,0,2,0,1,1,0,0,0,2,2,2,2,0,0,0,0,""
41092,RP,BS,1.0,23,5,2,0,0,2,1,0,0,1,2,2,0,1,0,0,0,0,"(BS, 1)"
41096,RP,"",0.2,20,4,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,""
41105,RP,"",1.1,15,4,2,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,""
41108,CL,L,1.0,13,4,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,"(L, 0-2)"
41110,SP,"",4.0,104,19,6,4,0,3,3,0,0,0,0,0,4,1,1,0,0,0,""
41116,RP,"",1.0,23,4,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,""
41169,CL,"",1.0,15,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,""
41182,RP,H,1.0,10,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,"(H, 2)"
