player_id,name,number,status,team_id
690925,Clayton Beeter,39,Active,120
669371,Cole Henry,99,Active,120
687792,DJ Herz,77,Active,120
695734,Daylen Lile,51,Active,120
686452,Drew Millas,81,Active,120
686611,Dylan Crews,3,Active,120
671131,Jackson Rutledge,79,Active,120
696285,Jacob Young,30,Active,120
687562,Jake Bennett,,Active,120
671109,Jake Eder,,Active,120
663623,Jake Irvin,27,Active,120
695578,James Wood,29,Active,120
678606,Jose A. Ferrer,47,Active,120
677588,José Tena,8,Active,120
680686,Josiah Gray,40,Active,120
642759,Julian Fernández,65,Active,120
660688,Keibert Ruiz,20,Active,120
663455,Konnor Pilkington,45,Active,120
671277,Luis García Jr.,2,Active,120
669022,MacKenzie Gore,1,Active,120
680730,Mitchell Parker,70,Active,120
683083,Nasim Nuñez,26,Active,120
687377,Orlando Ribalta,64,Active,120
676571,PJ Poulin,50,Active,120
656180,Riley Adams,15,Active,120
683000,Riley Cornelio,,Active,120
690987,Robert Hassell III,57,Active,120
666659,Sauryn Lao,73,Active,120
592866,Trevor Williams,32,Active,120
621345,A.J. Minter,33,Active,121
692024,Alex Carrillo,84,Active,121
681810,Austin Warren,44,Active,121
687075,Brandon Sproat,40,Active,121
663399,Brandon Waddell,82,Active,121
683146,Brett Baty,7,Active,121
548384,Brooks Raley,25,Active,121
681035,Christian Scott,45,Active,121
605280,Clay Holmes,35,Active,121
656849,David Peterson,23,Active,121
673380,Dedniel Núñez,72,Active,121
697811,Dylan Ross,50,Active,121
682626,Francisco Alvarez,4,Active,121
596019,Francisco Lindor,12,Active,121
663584,Hayden Senger,30,Active,121
623211,Huascar Brazobán,43,Active,121
676724,Jared Young,29,Active,121
643446,Jeff McNeil,1,Active,121
678225,Ji Hwan Bae,,Active,121
680702,Joey Gerber,,Active,121
804636,Jonah Tong,21,Active,121
702752,Jonathan Pintaro,91,Active,121
665742,Juan Soto,22,Active,121
663795,Justin Hagenman,51,Active,121
673540,Kodai Senga,34,Active,121
620443,Luis Torrens,13,Active,121
682668,Luisangel Acuña,2,Active,121
543760,Marcus Semien,10,Active,121
668901,Mark Vientos,27,Active,121
703492,Nick Morabito,,Active,121
690997,Nolan McLean,26,Active,121
657585,Reed Garrett,75,Active,121
663992,Richard Lovelady,,Active,121
677595,Ronny Mauricio,,Active,121
640455,Sean Manaea,59,Active,121
656731,Tylor Megill,38,Active,121
621438,Tyrone Taylor,15,Active,121
642851,Austin Wynns,29,Active,133
804556,Braden Nett,,Active,133
669620,Brady Basso,66,Active,133
667670,Brent Rooker,25,Active,133
695391,Brett Harris,11,Active,133
666126,Carlos Cortes,26,Active,133
800018,Chen Zhong-Ao Zhuang,,Active,133
687515,Colby Thomas,32,Active,133
687231,Darell Hernaiz,2,Active,133
672016,Denzel Clarke,1,Active,133
674384,Eduarniel Núñez,54,Active,133
665660,Elvis Alvarado,61,Active,133
680880,Grant Holman,67,Active,133
680684,Gunnar Hoglund,53,Active,133
692013,Henry Baez,,Active,133
663687,Hogan Harris,36,Active,133
669372,J.T. Ginn,70,Active,133
678022,Jack Perkins,50,Active,133
682052,Jacob Lopez,57,Active,133
805779,Jacob Wilson,5,Active,133
605488,Jeffrey Springs,59,Active,133
683155,Joey Estes,68,Active,133
678577,Junior Perez,,Active,133
686993,Justin Sterner,60,Active,133
686610,Ken Waldichuk,30,Active,133
671732,Lawrence Butler,4,Active,133
665622,Luis Medina,46,Active,133
806960,Luis Morales,58,Active,133
622663,Luis Severino,40,Active,133
686930,Mason Barnett,63,Active,133
691777,Max Muncy,10,Active,133
680474,Max Schuemann,12,Active,133
547184,Michael Kelly,49,Active,133
687765,Mitch Spence,28,Active,133
701762,Nick Kurtz,16,Active,133
674370,Osvaldo Bido,45,Active,133
669127,Shea Langeliers,23,Active,133
621053,Tyler Ferguson,44,Active,133
691016,Tyler Soderstrom,21,Active,133
680869,Zack Gelof,20,Active,133
699008,Antwone Kelly,,Active,134
695257,Billy Cook,25,Active,134
684049,Brandan Bidois,,Active,134
677952,Braxton Ashcraft,67,Active,134
668804,Bryan Reynolds,10,Active,134
696149,Bubba Chandler,57,Active,134
676742,Cam Sanders,64,Active,134
669387,Carmen Mlodzinski,50,Active,134
663767,Chase Shugart,55,Active,134
642701,Dennis Santana,60,Active,134
682848,Endy Rodríguez,5,Active,134
665839,Enmanuel Valdez,48,Active,134
699013,Esmerlyn Valdez,,Active,134
681895,Evan Sisk,51,Active,134
680779,Henry Davis,32,Active,134
682995,Hunter Barco,45,Active,134
676755,Isaac Mattson,72,Active,134
687394,Jack Brannigan,,Active,134
669261,Jack Suwinski,65,Active,134
683003,Jared Jones,37,Active,134
669707,Jared Triolo,19,Active,134
663698,Joey Bart,14,Active,134
670912,Johan Oviedo,24,Active,134
664875,Justin Lawrence,61,Active,134
693312,Kyle Nicolas,66,Active,134
681347,Mike Burrows,53,Active,134
656605,Mitch Keller,23,Active,134
693304,Nick Gonzales,39,Active,134
694377,Nick Yorke,38,Active,134
665833,Oneil Cruz,15,Active,134
694973,Paul Skenes,30,Active,134
804668,Rafael Flores,43,Active,134
689877,Ryan Harbin,,Active,134
687462,Spencer Horwitz,2,Active,134
802419,Thomas Harrington,78,Active,134
691907,Tsung-Che Cheng,71,Active,134
701719,Tyler Samaniego,,Active,134
696062,Wilber Dotel,,Active,134
683770,Will Robertson,,Active,134
670990,Yohan Ramírez,49,Active,134
670970,Adrian Morejon,50,Active,135
689690,Alek Jacob,37,Active,135
699134,Bradgley Rodriguez,72,Active,135
663773,Bryan Hoeing,78,Active,135
669369,Bryce Johnson,29,Active,135
688158,David Morgan,66,Active,135
665487,Fernando Tatis Jr.,23,Active,135
666023,Freddy Fermin,54,Active,135
678184,Garrett Hawkins,,Active,135
657757,Gavin Sheets,30,Active,135
676664,JP Sears,38,Active,135
701538,Jackson Merrill,3,Active,135
630105,Jake Cronenworth,9,Active,135
592094,Jason Adam,40,Active,135
669093,Jeremiah Estrada,56,Active,135
666745,Jhony Brito,76,Active,135
605397,Joe Musgrove,44,Active,135
606996,Kyle Hart,68,Active,135
669134,Luis Campusano,12,Active,135
592518,Manny Machado,13,Active,135
669200,Mason McCoy,18,Active,135
695243,Mason Miller,22,Active,135
663362,Matt Waldron,61,Active,135
700280,Miguel Mendez,,Active,135
601713,Nick Pivetta,27,Active,135
657656,Ramón Laureano,5,Active,135
681190,Randy Vásquez,98,Active,135
676760,Ron Marinaccio,97,Active,135
672359,Tirso Ornelas,21,Active,135
593974,Wandy Peralta,58,Active,135
695238,Will Wagner,24,Active,135
593428,Xander Bogaerts,2,Active,135
506433,Yu Darvish,11,Active,135
673513,Yuki Matsui,1,Active,135
695380,Alex Hoppe,,Active,136
662253,Andrés Muñoz,75,Active,136
810938,Ben Williamson,9,Active,136
680604,Blas Castaño,62,Active,136
693433,Bryan Woo,22,Active,136
682243,Bryce Miller,50,Active,136
663728,Cal Raleigh,29,Active,136
672841,Carlos Vargas,54,Active,136
668984,Casey Legumina,64,Active,136
677961,Cole Wilcox,,Active,136
702284,Cole Young,2,Active,136
682445,Domingo Gonzalez,,Active,136
686527,Dominic Canzone,8,Active,136
660825,Eduard Bazardo,83,Active,136
676106,Emerson Hancock,26,Active,136
642100,Gabe Speier,55,Active,136
669923,George Kirby,68,Active,136
695670,Harry Ford,5,Active,136
641487,J.P. Crawford,3,Active,136
663804,Jackson Kowar,37,Active,136
646242,Jhonathan Díaz,74,Active,136
647304,Josh Naylor,12,Active,136
677594,Julio Rodríguez,44,Active,136
660844,Leo Rivas,76,Active,136
688138,Logan Evans,73,Active,136
669302,Logan Gilbert,36,Active,136
622491,Luis Castillo,58,Active,136
670042,Luke Raley,20,Active,136
666374,Matt Brash,47,Active,136
670156,Miles Mastrobuoni,21,Active,136
668227,Randy Arozarena,56,Active,136
689041,Rhylan Thomas,31,Active,136
673662,Robinson Ortiz,,Active,136
669208,Ryan Bliss,1,Active,136
702795,Ryan Loutos,,Active,136
669392,Samad Taylor,0,Active,136
700187,Troy Taylor,59,Active,136
645302,Victor Robles,10,Active,136
694918,Blade Tidwell,,Active,137
805811,Bryce Eldridge,78,Active,137
693313,Carson Seymour,77,Active,137
687931,Carson Whisenhunt,88,Active,137
669477,Casey Schmitt,10,Active,137
683766,Christian Koss,50,Active,137
687551,Drew Gilbert,61,Active,137
669062,Erik Miller,68,Active,137
687529,Grant McCray,58,Active,137
806185,Hayden Birdsong,60,Active,137
671218,Heliot Ramos,17,Active,137
664141,JT Brubaker,34,Active,137
666464,Jerar Encarnacion,59,Active,137
683679,Jesus Rodriguez,,Active,137
666711,Joel Peguero,63,Active,137
686894,Joey Wiemer,,Active,137
676130,José Buttó,70,Active,137
808982,Jung Hoo Lee,51,Active,137
681909,Justin Dean,,Active,137
678906,Kai-Wei Teng,66,Active,137
676775,Keaton Winn,67,Active,137
694738,Landen Roupp,65,Active,137
657277,Logan Webb,62,Active,137
682641,Luis Matos,29,Active,137
682617,Marco Luciano,37,Active,137
656305,Matt Chapman,26,Active,137
657424,Matt Gage,93,Active,137
672275,Patrick Bailey,14,Active,137
646240,Rafael Devers,16,Active,137
678495,Randy Rodríguez,73,Active,137
665665,Reiver Sanmartin,,Active,137
592662,Robbie Ray,38,Active,137
676254,Ryan Walker,74,Active,137
702352,Spencer Bivens,76,Active,137
686790,Trevor McDonald,72,Active,137
663941,Tristan Beck,43,Active,137
666149,Tyler Fitzgerald,49,Active,137
685133,Wade Meckler,53,Active,137
642715,Willy Adames,2,Active,137
676475,Alec Burleson,41,Active,138
701552,Andre Granillo,65,Active,138
669467,Andre Pallante,53,Active,138
680977,Brendan Donovan,33,Active,138
663494,Bryan Torres,,Active,138
802408,Brycen Mautz,,Active,138
693409,César Prieto,31,Active,138
688297,Chris Roycroft,58,Active,138
687309,Cooper Hjerpe,84,Active,138
700669,Gordon Graceffo,44,Active,138
671056,Iván Herrera,48,Active,138
699625,Jimmy Crooks,8,Active,138
668941,JoJo Romero,59,Active,138
691023,Jordan Walker,18,Active,138
665877,José Fermín,15,Active,138
695491,Joshua Baez,,Active,138
681517,Kyle Leahy,62,Active,138
663457,Lars Nootbaar,21,Active,138
699024,Leonardo Bernal,96,Active,138
691026,Masyn Winn,0,Active,138
689288,Matt Koperniak,29,Active,138
694335,Matt Svanson,49,Active,138
669461,Matthew Liberatore,52,Active,138
700241,Michael McGreevy,36,Active,138
701675,Nathan Church,27,Active,138
675919,Nick Raquet,70,Active,138
571448,Nolan Arenado,28,Active,138
669357,Nolan Gorman,16,Active,138
686780,Pedro Pagés,43,Active,138
690916,Richard Fitts,,Active,138
676617,Riley O'Brien,55,Active,138
681676,Ryan Fernandez,64,Active,138
694358,Tekoah Roby,38,Active,138
695336,Thomas Saggese,25,Active,138
693311,Tink Hence,30,Active,138
687363,Victor Scott II,11,Active,138
575929,Willson Contreras,40,Active,138
650968,Yohel Pozo,63,Active,138
702047,Alex Cook,,Active,139
664040,Brandon Lowe,8,Active,139
641329,Bryan Baker,47,Active,139
700246,Carson Williams,7,Active,139
802415,Chandler Simpson,14,Active,139
642121,Cole Sulser,71,Active,139
681371,Dominic Keegan,,Active,139
656876,Drew Rasmussen,57,Active,139
670955,Edwin Uceta,63,Active,139
664076,Garrett Cleavinger,60,Active,139
643377,Griffin Jax,22,Active,139
685801,Hunter Bigge,43,Active,139
676439,Hunter Feduccia,30,Active,139
693855,Ian Seymour,61,Active,139
699130,Jadher Areinamo,,Active,139
641584,Jake Fraley,17,Active,139
663968,Jake Mangum,28,Active,139
669947,Jesse Scholtens,65,Active,139
671212,Joe Boyle,36,Active,139
697812,Joe Rock,68,Active,139
666018,Jonathan Aranda,62,Active,139
676356,Jonny DeLuca,21,Active,139
666139,Josh Lowe,15,Active,139
691406,Junior Caminero,13,Active,139
687330,Kevin Kelly,49,Active,139
655889,Manuel Rodríguez,39,Active,139
669438,Mason Englert,59,Active,139
682254,Mason Montgomery,48,Active,139
663743,Nick Fortes,40,Active,139
680700,Richie Palacios,1,Active,139
686752,Ryan Pepiot,44,Active,139
668723,Ryan Vilade,,Active,139
669358,Shane Baz,11,Active,139
663556,Shane McClanahan,18,Active,139
621051,Steven Wilson,24,Active,139
670764,Taylor Walls,6,Active,139
671976,Tristan Peters,25,Active,139
650490,Yandy Díaz,2,Active,139
672782,Yoendrys Gómez,94,Active,139
692414,Yoniel Curet,58,Active,139
694673,Abimelec Ortiz,,Active,140
696030,Alejandro Osuna,19,Active,140
607043,Brandon Nimmo,,Active,140
674003,Cody Bradford,61,Active,140
683227,Cody Freeman,39,Active,140
668390,Cole Winn,60,Active,140
608369,Corey Seager,5,Active,140
699314,David Davalillo,,Active,140
687589,Dom Hamel,,Active,140
693713,Emiliano Teodo,82,Active,140
694497,Evan Carter,32,Active,140
677649,Ezequiel Duran,20,Active,140
683004,Jack Leiter,35,Active,140
656641,Jacob Latz,67,Active,140
594798,Jacob deGrom,48,Active,140
669394,Jake Burger,21,Active,140
592626,Joc Pederson,4,Active,140
692030,Jose Corniell,59,Active,140
673962,Josh Jung,6,Active,140
669701,Josh Smith,8,Active,140
679822,Justin Foscue,56,Active,140
677958,Kumar Rocker,80,Active,140
543309,Kyle Higashioka,11,Active,140
699214,Leandro Lopez,,Active,140
681168,Luis Curvelo,57,Active,140
687847,Marc Church,30,Active,140
680737,Michael Helman,24,Active,140
671305,Michel Otañez,,Active,140
543135,Nathan Eovaldi,17,Active,140
676395,Robert Garcia,62,Active,140
664059,Sam Haggerty,0,Active,140
680862,Willie MacIver,,Active,140
692437,Winston Santos,84,Active,140
694671,Wyatt Langford,36,Active,140
527038,Wilmer Flores,,Active,137
592254,José De León,,Active,111
434378,Justin Verlander,,Active,137
445276,Kenley Jansen,,Active,108
445926,Jesse Chavez,,Active,144
448179,Rich Hill,,Active,118
450203,Charlie Morton,,Active,144
453286,Max Scherzer,,Active,141
455117,Martín Maldonado,,Active,135
455119,Chris Martin,,Active,140
455369,Ramiro Pena,,Active,562
456781,Donovan Solano,,Active,140
457705,Andrew McCutchen,,Active,134
457759,Justin Turner,,Active,112
458677,Justin Wilson,,Active,111
467793,Carlos Santana,,Active,112
471911,Carlos Carrasco,,Active,144
472610,Luis García,,Active,108
476594,Robert Stock,,Active,111
477132,Clayton Kershaw,,Active,119
489119,Wade Miley,,Active,113
489446,Kirby Yates,,Active,119
493329,Yuli Gurriel,,Active,135
493603,Adam Ottavino,,Active,147
500675,Kleininger Teran,,Active,138
500743,Miguel Rojas,,Active,119
500779,Jose Quintana,,Active,158
501660,Zoilo Almonte,,Active,562
502043,Kyle Gibson,,Active,110
502054,Tommy Pham,,Active,134
502085,David Robertson,,Active,143
502171,Alex Cobb,,Active,116
502671,Paul Goldschmidt,,Active,147
506702,Sandy León,,Active,144
514919,Jesus Pirela,,Active,562
516631,Gustavo Nunez,,Active,562
516782,Starling Marte,,Active,121
516853,Wilking Rodríguez,,Active,147
518397,Scott Alexander,,Active,137
518489,Ryan Brasier,,Active,112
518792,Jason Heyward,,Active,135
518876,Merrill Kelly,,Active,140
518886,Craig Kimbrel,,Active,117
518934,DJ LeMahieu,,Active,147
519008,T.J. McFarland,,Active,133
519043,Matt Moore,,Active,111
519141,Drew Pomeranz,,Active,112
519151,Ryan Pressly,,Active,112
519326,Hunter Strickland,,Active,108
521230,Liam Hendriks,,Active,111
527048,Martín Pérez,,Active,145
529017,Alexander Cornielle,,Active,158
534910,Jesse Hahn,,Active,136
541640,Erasmo Ramírez,,Active,142
542194,Christian Bethancourt,,Active,141
542208,Carlos Pérez,,Active,112
542303,Marcell Ozuna,,Active,144
542364,Rafael Ortega,,Active,121
542881,Tyler Anderson,,Active,108
542888,Shawn Armstrong,,Active,140
542932,Jon Berti,,Active,112
542963,Rob Brantly,,Active,146
543056,Danny Coulombe,,Active,140
543101,Anthony DeSclafani,,Active,109
543238,Anthony Gose,,Active,121
543294,Kyle Hendricks,,Active,108
543391,Casey Kelly,,Active,109
543518,Scott McGough,,Active,133
543592,Austin Nola,,Active,115
543766,Bryan Shaw,,Active,113
543859,Michael Tonkin,,Active,142
543877,Christian Vázquez,,Active,142
544150,Albert Suárez,,Active,110
544365,Manny Banuelos,,Active,562
544836,Enny Romero,,Active,137
545121,Ildemaro Vargas,,Active,109
545341,Randal Grichuk,,Active,118
545350,Jake Marisnick,,Active,144
545358,Max Stassi,,Active,137
546991,Albert Almora Jr.,,Active,146
547001,Cody Poteet,,Active,110
547179,Michael Lorenzen,,Active,118
548389,Ross Stripling,,Active,118
553869,Elias Díaz,,Active,135
553882,Omar Narváez,,Active,145
553968,Endrys Briceno,,Active,108
553988,Dixon Machado,,Active,112
553993,Eugenio Suárez,,Active,136
554431,Tyler Matzek,,Active,147
570482,Gio Urshela,,Active,133
570560,Yolmer Sánchez,,Active,108
570632,José Ureña,,Active,108
570666,Luis Cessa,,Active,562
570714,César Vargas,,Active,562
570799,Christian Villanueva,,Active,562
571466,Tucker Barnhart,,Active,140
571527,David Buchanan,,Active,140
571578,Patrick Corbin,,Active,140
571656,Buck Farmer,,Active,144
571657,Kyle Farmer,,Active,115
571670,Dylan Floro,,Active,133
571745,Mitch Haniger,,Active,136
571760,Andrew Heaney,,Active,119
571771,Enrique Hernández,,Active,119
571875,Jake Lamb,,Active,137
571882,Derek Law,,Active,120
571912,Luke Maile,,Active,118
571927,Steven Matz,,Active,111
571945,Miles Mikolas,,Active,138
571946,Shelby Miller,,Active,158
571948,Hoby Milner,,Active,140
572138,Jon Singleton,,Active,117
572143,Burch Smith,,Active,134
572191,Michael A. Taylor,,Active,145
572204,Trayce Thompson,,Active,111
572383,Brian Moran,,Active,144
572955,Pierce Johnson,,Active,144
592351,Jon Gray,,Active,140
573009,Joe Mantiply,,Active,109
573124,Taylor Rogers,,Active,112
573186,Marcus Stroman,,Active,147
573204,Caleb Thielbar,,Active,112
573262,Mike Yastrzemski,,Active,118
578428,Jose Iglesias,,Active,135
590271,Sebastián Elizalde,,Active,562
592155,Cam Booser,,Active,145
592192,Mark Canha,,Active,118
592229,Dylan Covey,,Active,144
592273,Brandon Drury,,Active,145
592325,Ben Gamel,,Active,117
592348,Niko Goodrum,,Active,135
592426,Luke Jackson,,Active,136
592454,Tommy Kahnle,,Active,116
592663,J.T. Realmuto,,Active,143
592669,Hunter Renfroe,,Active,118
592696,Eddie Rosario,,Active,144
592741,Chasen Shreve,,Active,144
592769,D.J. Snelten,,Active,145
592773,Ryne Stanek,,Active,121
592826,Vince Velasquez,,Active,114
592848,Zack Weiss,,Active,138
593144,Richard Rodríguez,,Active,562
593423,Frankie Montas,,Active,121
593495,Daniel Castro,,Active,562
593576,Héctor Neris,,Active,117
593833,Wander Suero,,Active,121
593871,Jorge Polanco,,Active,136
594902,Ben Lively,,Active,114
595453,Chad Wallach,,Active,108
595751,Jorge Alfaro,,Active,120
595897,Nick Burdi,,Active,111
595928,John Curtiss,,Active,109
595939,Chris Ellis,,Active,562
596001,Jakob Junis,,Active,114
596103,Austin Slater,,Active,147
596133,Luke Weaver,,Active,147
596142,Gary Sánchez,,Active,110
596146,Max Kepler,,Active,143
596271,Casey Lawrence,,Active,136
596295,Austin Gomber,,Active,115
596671,Omar Renteria,,Active,562
600853,Jose Adames,,Active,111
600869,Jeimer Candelario,,Active,113
600887,Miguel Del Pozo,,Active,137
600917,José Leclerc,,Active,133
600986,Thyago Vieira,,Active,109
602104,Ramón Urías,,Active,117
605113,Nick Ahmed,,Active,140
605121,Justin Anderson,,Active,145
605130,Scott Barlow,,Active,113
605131,Austin Barnes,,Active,119
605135,Chris Bassitt,,Active,141
605137,Josh Bell,,Active,120
605138,Wes Benjamin,,Active,135
605154,John Brebbia,,Active,144
605155,Colten Brewer,,Active,147
605170,Victor Caratini,,Active,117
605177,Andrew Chafin,,Active,108
605182,Mike Clevinger,,Active,145
605204,J.D. Davis,,Active,108
605218,Carl Edwards Jr.,,Active,140
605242,Michael Fulmer,,Active,112
605244,Aramis Garcia,,Active,109
605288,Adrian Houser,,Active,139
605335,Brandon Leibrandt,,Active,147
605346,Jack López,,Active,136
605347,Jorge López,,Active,120
605353,Vimael Machín,,Active,110
605361,Nick Martini,,Active,115
605441,Yacksel Ríos,,Active,121
605447,Jordan Romano,,Active,143
605452,Joe Ross,,Active,143
605463,Tayler Scott,,Active,117
605507,Zach Thompson,,Active,144
605513,Spencer Turnbull,,Active,141
605525,J.B. Wendelken,,Active,135
605612,Harold Castro,,Active,118
606019,Esteban Quiroz,,Active,562
606115,Orlando Arcia,,Active,115
606132,Raimel Tapia,,Active,562
606149,Giovanny Gallegos,,Active,119
606160,Rafael Montero,,Active,116
606580,Jose Cardona,,Active,562
606930,Jacob Barnes,,Active,141
606965,Chris Devenski,,Active,121
606992,Eric Haase,,Active,158
607179,Jordan Weems,,Active,117
607200,Erick Fedde,,Active,158
607216,Joey Krehbiel,,Active,139
607237,Amir Garrett,,Active,141
607259,Nick Martinez,,Active,113
607644,John Means,,Active,114
607680,Kevin Pillar,,Active,140
607732,Jacob Stallings,,Active,110
608324,Alex Bregman,,Active,111
608334,Carson Fulmer,,Active,108
608337,Lucas Giolito,,Active,111
608360,Chris Okey,,Active,119
608371,Lucas Sims,,Active,120
608372,Tomoyuki Sugano,,Active,110
608385,Jesse Winker,,Active,121
608566,Germán Márquez,,Active,115
608596,Tom Murphy,,Active,137
608638,JT Chargois,,Active,140
608665,Kendall Graveman,,Active,109
608671,Travis Jankowski,,Active,121
608701,Rob Refsnyder,,Active,111
608717,Chris Stratton,,Active,119
608718,Brent Suter,,Active,113
608841,Joey Meneses,,Active,121
609280,Miguel Andujar,,Active,113
612434,Miguel Castro,,Active,145
612797,Erick Leal,,Active,147
613534,Austin Adams,,Active,111
614173,Franchy Cordero,,Active,120
614179,José Ruiz,,Active,144
615698,Cal Quantrill,,Active,144
620439,Franklin Barreto,,Active,110
620449,Luis Castro,,Active,117
620453,Deivy Grullón,,Active,562
620454,José Castillo,,Active,110
621008,Alex De Goti,,Active,140
621016,Jose Cuas,,Active,143
621028,Kevin Newman,,Active,108
621035,Chris Taylor,,Active,108
621057,Justin Garza,,Active,121
621107,Zach Eflin,,Active,110
621111,Walker Buehler,,Active,143
621112,Paul Blackburn,,Active,147
621114,Ryan Burr,,Active,141
621139,Brooks Kriske,,Active,142
621199,Matt Bowman,,Active,110
621242,Edwin Díaz,,Active,121
621294,Ben Heller,,Active,112
621363,Colin Poche,,Active,121
621366,Ryan Borucki,,Active,141
621399,Brady Feigl,,Active,142
621458,Edwin Rios,,Active,113
621466,DJ Stewart,,Active,134
621512,Tomás Nido,,Active,116
621529,Joe Hudson,,Active,117
622065,Alex Young,,Active,113
622251,Josh Staumont,,Active,113
622253,Dillon Tate,,Active,141
622256,Patrick Weigel,,Active,120
622268,Donovan Walton,,Active,143
622338,Jesús Liranzo,,Active,158
622379,Luis F. Castillo,,Active,136
622503,Nabil Crismatt,,Active,109
622534,Manuel Margot,,Active,116
622554,Seranthony Domínguez,,Active,141
622569,Pablo Reyes,,Active,147
622660,Denzel Richardson,,Active,562
622661,Dallas Martinez,,Active,562
622761,Jorge Mateo,,Active,110
622766,Miguel Díaz,,Active,137
622780,Angel Perdomo,,Active,133
622786,Jesus Tinoco,,Active,146
623149,Paul Sewald,,Active,116
623167,Chris Flexen,,Active,112
623205,Andrew Velazquez,,Active,147
623381,Thomas Pannone,,Active,158
623433,Nick Anderson,,Active,115
623451,Jackson Stephens,,Active,144
623465,Evan Phillips,,Active,119
623507,Josh Lester,,Active,562
623520,David Bote,,Active,119
624133,Ranger Suárez,,Active,143
624413,Pete Alonso,,Active,121
624414,Christian Arroyo,,Active,143
624415,Cavan Biggio,,Active,118
624424,Michael Conforto,,Active,119
624428,Adam Frazier,,Active,118
624503,Nick Gordon,,Active,110
624512,Reese McGuire,,Active,112
624513,Dom Nuñez,,Active,114
624523,Riley Unroe,,Active,116
624647,Victor González,,Active,108
627392,Daniel Missaki,,Active,140
627893,Carlos Belen,,Active,562
628013,Victor Mendoza,,Active,562
628317,Kenta Maeda,,Active,116
628451,Andy Ibáñez,,Active,116
640448,Kyle Finnegan,,Active,116
640451,Hunter Harvey,,Active,118
640454,Matt Krook,,Active,133
640458,Óscar Mercado,,Active,143
640459,Brian Navarreto,,Active,146
640470,Adbert Alzolay,,Active,121
640492,José Azocar,,Active,144
641302,Tyler Alexander,,Active,145
641312,Shaun Anderson,,Active,108
641313,Tim Anderson,,Active,108
641355,Cody Bellinger,,Active,147
641360,Phil Bickford,,Active,112
641386,Ben Bowden,,Active,133
641401,Connor Brogdon,,Active,108
641427,Alan Busenitz,,Active,113
641468,Gavin Collins,,Active,138
641482,Nestor Cortes,,Active,135
641540,Dane Dunning,,Active,144
641598,Mitch Garver,,Active,136
641627,Trevor Gott,,Active,136
641645,Luis Guillorme,,Active,117
641656,Ian Hamilton,,Active,147
641658,Garrett Hampson,,Active,138
641672,Thomas Hatch,,Active,142
641680,Jonah Heim,,Active,140
641682,Ryan Hendrix,,Active,118
641712,Dakota Hudson,,Active,108
641739,Rob Kaminsky,,Active,138
641745,Brad Keller,,Active,112
641750,Tanner Kiest,,Active,119
641755,Tyler Kinley,,Active,144
641771,Chad Kuhl,,Active,144
641779,Charles Leblanc,,Active,144
641793,Zack Littell,,Active,113
641796,Tim Locastro,,Active,135
641816,Tyler Mahle,,Active,140
641820,Trey Mancini,,Active,109
641835,Tim Mayza,,Active,143
641856,Billy McKinney,,Active,140
641907,Patrick Murphy,,Active,140
641924,Jacob Nottingham,,Active,136
641941,Emilio Pagán,,Active,113
641943,Joshua Palacios,,Active,145
641962,CD Pelham,,Active,133
642016,Daniel Robert,,Active,143
642020,Chuckie Robinson,,Active,119
642048,Tayler Saucedo,,Active,136
642082,Chance Sisco,,Active,138
642086,Dominic Smith,,Active,137
642133,Rowdy Tellez,,Active,140
642136,Matt Thaiss,,Active,139
642137,Cody Thomas,,Active,140
642152,Lou Trivino,,Active,143
642180,Tyler Wade,,Active,135
642197,Jamie Westbrook,,Active,139
642207,Devin Williams,,Active,147
642350,Jose Siri,,Active,121
642376,Jefry Yan,,Active,115
642397,Gregory Soto,,Active,121
642520,Gerson Garabito,,Active,140
642528,Jonathan Loáisiga,,Active,147
642546,Jonathan Hernández,,Active,139
642708,Amed Rosario,,Active,147
642727,Sergio Alcántara,,Active,109
642731,Thairo Estrada,,Active,115
643265,Garrett Cooper,,Active,144
643290,Justin Dunn,,Active,145
643316,Paul Fry,,Active,562
643338,Chad Green,,Active,141
643361,Kevin Herget,,Active,121
643376,Danny Jansen,,Active,158
643396,Isiah Kiner-Falefa,,Active,141
643410,Mark Leiter Jr.,,Active,147
643494,A.J. Puckett,,Active,112
643511,Tyler Rogers,,Active,121
643565,Mike Tauchman,,Active,145
643588,Tyler Viza,,Active,562
644433,Chadwick Tromp,,Active,110
645305,Ali Sánchez,,Active,111
645444,Jose Herrera,,Active,109
645801,Mike Ford,,Active,142
647228,Adam Hall,,Active,158
647315,Zach Pop,,Active,121
647336,Michael Soroka,,Active,112
647351,Abraham Toro,,Active,111
647378,Andy Yerzy,,Active,113
649966,Luis Urías,,Active,133
650333,Luis Arraez,,Active,135
650391,Eloy Jiménez,,Active,139
650489,Willi Castro,,Active,112
650559,Bryan De La Cruz,,Active,144
650633,Michael King,,Active,135
650644,Aaron Civale,,Active,112
650671,José Quijada,,Active,108
650859,Luis Rengifo,,Active,108
650869,Rodolfo Martinez,,Active,110
650893,Génesis Cabrera,,Active,142
650895,Diego Castillo,,Active,115
650907,René Pinto,,Active,109
651016,Matt Lloyd,,Active,138
656061,Albert Abreu,,Active,113
656185,Greg Allen,,Active,110
656186,Dan Altavilla,,Active,145
656222,Jalen Beeks,,Active,109
656232,Brandon Bielak,,Active,109
656240,Scott Blewett,,Active,110
