record_id,at_bats,plate_appearance,hits,doubles,triples,home_runs,strikeouts,walks,hit_by_pitch,sacrifice_flies,double_play,triple_play,rbis,runs,stolen_bases,caught_stealing,remarks
110289,3,4,1,1,0,0,2,1,0,0,0,0,1,0,0,0,"1-3 | 2B, BB, 2 K"
110291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
110294,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1-4 | K
110295,4,4,2,1,0,0,1,0,0,0,0,0,0,2,0,0,"2-4 | 2B, K, 2 R"
110300,3,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,"1-3 | BB, R"
110354,4,4,1,1,0,0,2,0,0,0,1,0,0,1,0,0,"1-4 | 2B, 2 K, R"
110358,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2
110359,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-3
110362,4,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,"2-4 | K, CS"
110366,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-3
110367,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-4 | K
110368,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
110369,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0-4
110372,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1-4 | K
110373,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,4-4 | RBI
110328,4,4,1,0,0,0,1,0,0,0,0,0,0,2,0,0,"1-4 | K, 2 R"
110330,4,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,"1-4 | 2B, K, RBI"
110333,3,3,1,0,0,0,1,0,0,0,0,0,2,0,0,0,"1-3 | K, 2 RBI"
110334,4,4,1,1,0,0,2,0,0,0,0,0,0,1,0,0,"1-4 | 2B, 2 K, R"
110337,3,4,1,0,0,1,1,1,0,0,0,0,1,1,0,0,"1-3 | HR, BB, K"
110342,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-4 | 2 K
110343,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-4 | 2 K
110347,2,3,1,1,0,0,0,0,1,0,0,0,1,1,0,0,"1-2 | 2B, HBP, RBI"
110353,3,4,1,0,0,0,1,1,0,0,0,0,0,1,1,0,"1-3 | BB, K, R"
110406,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0-4 | 4 K
110407,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0-4 | 3 K
110412,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-4
110413,4,4,1,0,0,1,2,0,0,0,0,0,1,1,0,0,"1-4 | HR, 2 K, RBI"
110414,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1-3 | K
110422,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
110423,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
110427,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-3
110430,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-3
110380,3,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-3 | 2 K
110383,3,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0,"1-3 | BB, K, R"
110384,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-4 | 2 K
110386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
110391,4,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,"1-4 | K, RBI, SB"
110392,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-3
110393,4,4,1,0,0,1,1,0,0,0,0,0,1,1,0,0,"1-4 | HR, K, RBI"
110394,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1-3 | HBP
110401,2,3,1,0,0,1,0,1,0,0,0,0,1,1,1,0,"1-2 | HR, BB, RBI"
110405,4,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,"2-4 | K, R"
110456,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
110462,4,4,2,1,0,0,2,0,0,0,0,0,0,1,0,0,"2-4 | 2B, 2 K, R"
110464,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-3 | 2 K
110465,4,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"1-4 | RBI, R"
110468,4,4,1,0,0,1,0,0,0,0,0,0,1,1,0,0,"1-4 | HR, RBI, R"
110471,3,4,0,0,0,0,1,0,0,1,0,0,1,0,0,0,"0-3 | K, RBI"
110472,4,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2-4 | K
110478,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-3 | 2 K
110480,3,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"0-3 | BB, K"
110433,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0-3 | K, RBI"
110437,3,3,2,0,0,0,0,0,0,0,0,0,2,1,0,1,"2-3 | 2 RBI, R, CS"
110441,3,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"1-3 | BB, K"
110442,3,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"0-3 | BB, K"
110444,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"0-1 | BB, K, R"
110447,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
110448,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-4 | 2 K
110449,3,4,1,0,0,0,0,1,0,0,0,0,0,0,3,0,"1-3 | BB, 3 SB"
110451,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"0-3 | K, R"
110452,3,4,1,0,0,0,1,1,0,0,1,0,0,1,0,0,"1-3 | BB, K, R"
110509,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
110512,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-2 | K
110515,3,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"0-3 | BB, K"
110519,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
110521,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-4 | K
110522,4,4,1,0,0,1,0,0,0,0,0,0,1,1,0,0,"1-4 | HR, RBI, R"
110526,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-3
110527,4,4,3,2,0,1,0,0,0,0,0,0,1,2,0,0,"3-4 | HR, 2 2B, RBI"
110528,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-4 | K
110529,3,4,1,0,0,1,1,1,0,0,0,0,3,1,0,0,"1-3 | HR, BB, K"
110532,4,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,"1-4 | K, R"
110483,5,5,1,1,0,0,2,0,0,0,1,0,0,0,0,0,"1-5 | 2B, 2 K"
110485,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-4
110491,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1-1 | BB
110492,1,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,"1-1 | 2B, BB, RBI"
110494,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2
110495,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-5
110496,5,5,2,0,0,0,1,0,0,0,0,0,2,0,0,0,"2-5 | K, 2 RBI"
110498,3,5,2,0,0,0,0,2,0,0,0,0,1,2,0,0,"2-3 | 2 BB, RBI, 2 R"
110504,5,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3-5 | K
110506,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0-2 | R
110507,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-5 | 2 K
110559,4,4,2,1,0,0,1,0,0,0,0,0,0,1,0,0,"2-4 | 2B, K, R"
110560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
110561,4,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,"0-4 | BB, 2 K"
110562,4,4,1,0,0,1,1,0,0,0,0,0,1,1,0,0,"1-4 | HR, K, RBI"
110564,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0-4 | 3 K
110567,3,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"0-3 | BB, K"
110568,5,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1-5 | 2 K
110571,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-4 | K
110576,5,5,4,2,0,0,0,0,0,0,0,0,1,0,0,0,"4-5 | 2 2B, RBI"
110578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
110580,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3-4
110535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
110537,4,4,1,0,0,1,1,0,0,0,0,0,2,1,0,0,"1-4 | HR, K, 2 RBI"
110539,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0-3 | BB
110540,3,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"1-3 | BB, K"
110541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0-0 | SB
110542,4,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"1-4 | 2B, K, R"
110546,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-4 | K
110552,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-4 | 2 K
110554,4,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"1-4 | K, RBI"
110555,1,4,0,0,0,0,0,3,0,0,0,0,0,0,1,0,"0-1 | 3 BB, SB"
110557,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"1-3 | R, SB"
110611,4,4,1,0,0,1,2,0,0,0,0,0,1,1,0,0,"1-4 | HR, 2 K, RBI"
110612,3,5,1,0,0,0,0,1,0,1,0,0,1,1,0,0,"1-3 | BB, RBI, R"
110617,4,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,"2-4 | 2B, R"
110618,5,5,2,0,1,0,1,0,0,0,0,0,1,1,0,0,"2-5 | 3B, K, RBI"
110619,3,4,1,0,0,1,2,0,0,1,0,0,4,1,0,0,"1-3 | HR, 2 K, 4 RBI"
110624,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0-4 | BB
110626,5,5,2,1,0,0,1,0,0,0,1,0,1,2,0,0,"2-5 | 2B, K, RBI"
110630,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0-3 | BB
110631,2,5,1,0,0,0,0,3,0,0,0,0,1,2,0,0,"1-2 | 3 BB, RBI, 2 R"
110586,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-4 | 2 K
110588,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2-4
110592,3,5,1,1,0,0,2,1,1,0,0,0,0,0,0,0,"1-3 | 2B, BB, HBP"
110596,3,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,"0-3 | BB, 2 K"
110597,5,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3-5 | K
110598,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0-4 | 2 K
110599,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1-4 | K
110600,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0-4 | 3 K
110602,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
110603,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-4
110608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
110664,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1-3 | K
110666,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-4 | K
110669,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-4
110670,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1-4 | K
110671,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1-3 | K
110679,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
110681,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0-3 | BB
110685,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1-3 | K
110688,4,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1-4 | 2 K
110640,2,4,0,0,0,0,1,2,0,0,0,0,0,1,1,0,"0-2 | 2 BB, K, R"
110641,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-4 | K
110644,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-2 | K
110645,3,4,1,0,0,0,0,0,0,1,0,0,1,1,0,0,"1-3 | RBI, R"
110646,4,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,"1-4 | 2B, K, RBI"
110648,3,4,1,0,0,0,0,1,0,0,0,0,1,0,1,0,"1-3 | BB, RBI, SB"
110654,4,4,2,0,0,0,1,0,0,0,0,0,0,1,1,0,"2-4 | K, R, SB"
110658,5,5,2,0,0,0,0,0,0,0,0,0,1,1,2,0,"2-5 | RBI, R, 2 SB"
110661,4,4,2,0,0,0,1,0,0,0,0,0,1,1,1,0,"2-4 | K, RBI, R"
110662,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"0-2 | R, SB"
110716,5,5,1,0,0,1,3,0,0,0,0,0,1,1,0,0,"1-5 | HR, 3 K, RBI"
110718,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1-4 | K
110720,3,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,"0-3 | BB, 2 K"
110730,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1-4 | 2B
110732,4,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1-4 | 2 K
110733,3,4,1,0,0,0,1,1,0,0,0,0,0,0,1,0,"1-3 | BB, K, SB"
110735,4,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1-4 | 2 K
110736,4,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"1-4 | K, RBI"
110741,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"0-4 | K, R"
110689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
110691,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-4
110692,4,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1-4 | 2 K
110697,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-3
110699,4,4,2,1,0,1,0,0,0,0,1,0,3,1,0,0,"2-4 | HR, 2B, 3 RBI"
110702,4,4,1,0,0,1,0,0,0,0,0,0,1,1,0,0,"1-4 | HR, RBI, R"
110703,3,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,"1-3 | K, R"
110704,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2-3 | R
110708,3,4,1,0,0,0,0,1,0,0,1,0,1,1,0,0,"1-3 | BB, RBI, R"
110712,4,4,1,0,0,1,0,0,0,0,0,0,1,1,0,0,"1-4 | HR, RBI, R"
110769,4,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,"2-4 | 2B, R"
110770,2,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,"0-2 | 2 BB, R"
110771,5,5,2,1,0,0,1,0,0,0,0,0,0,1,0,0,"2-5 | 2B, K, R"
110773,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1-4 | RBI
110779,3,5,2,0,0,0,0,1,1,0,0,0,0,1,0,0,"2-3 | BB, HBP, R"
110785,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"1-1 | 2B, RBI"
110787,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-3
110788,5,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,"2-5 | 2B, RBI"
110792,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1-4 | RBI
110793,4,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0-4 | BB
110743,3,4,2,2,0,0,1,1,0,0,0,0,2,0,0,0,"2-3 | 2 2B, BB, K"
110744,4,5,2,0,0,1,0,1,0,0,0,0,2,2,0,0,"2-4 | HR, BB, 2 RBI"
110746,4,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,"0-4 | 2 K, R"
110748,3,4,1,0,0,1,1,1,0,0,0,0,3,2,0,0,"1-3 | HR, BB, K"
110751,4,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"0-4 | BB, K"
110754,5,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1-5 | 3 K
110760,4,4,1,0,0,0,2,0,0,0,1,0,0,1,0,0,"1-4 | 2 K, R"
110761,4,4,3,0,0,0,1,0,0,0,0,0,1,1,0,0,"3-4 | K, RBI, R"
110763,4,4,1,1,0,0,2,0,0,0,0,0,0,1,0,0,"1-4 | 2B, 2 K, R"
110764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
110821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
110823,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0-4 | SB
110825,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0-0 | HBP
110826,4,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,"0-4 | BB, 2 K"
110830,3,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2-3 | BB
110834,4,5,1,0,0,1,1,1,0,0,0,0,2,1,0,0,"1-4 | HR, BB, K"
110835,4,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1-4 | 2 K
110837,4,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,"2-4 | BB, R"
110838,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0-0 | BB, R"
110842,5,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2-5 | K
110844,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-3
110845,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2-5
110794,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0-4
110795,4,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1-4 | K
110800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
110802,3,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,"3-3 | 2 2B, R"
110804,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-4 | K
110805,3,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0-3 | K, RBI"
110808,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3-4
110811,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0-4 | 3 K
110813,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1-4 | 2B
110815,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1-3 | BB
110817,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-1
110819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
110872,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-2 | K
110873,3,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2-3 | BB
110874,4,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1-4 | 3 K
110876,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-4 | K
110879,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-3
110880,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-4 | K
110883,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0-0 | BB
110884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
110886,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
110888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
110890,3,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,"0-3 | BB, 2 K"
110891,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0-4 | 4 K
110846,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1-2 | BB
110848,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
110849,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"1-3 | 2B, K"
110850,4,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0-4 | K
110852,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-2 | K
110853,3,3,1,0,0,1,1,0,0,0,0,0,1,1,0,0,"1-3 | HR, K, RBI"
110861,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
110865,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1-3 | 2 K
110867,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
110868,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"0-2 | BB, K"
110870,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-2 | K
110930,5,5,1,0,0,0,3,0,0,0,0,0,0,0,0,1,"1-5 | 3 K, CS"
113204,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0-2
110931,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-5 | K
110932,5,5,1,0,0,0,3,0,0,0,0,0,1,0,0,0,"1-5 | 3 K, RBI"
110933,3,5,2,2,0,0,1,2,0,0,0,0,1,3,0,0,"2-3 | 2 2B, 2 BB, K"
110934,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
110937,3,5,2,1,0,0,1,2,0,0,0,0,0,4,0,0,"2-3 | 2B, 2 BB, K"
110940,4,5,1,0,0,0,0,1,0,0,0,0,3,1,0,0,"1-4 | BB, 3 RBI, R"
110943,5,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1-5 | 2 K
110947,4,4,2,1,0,0,1,0,0,0,0,0,3,0,0,0,"2-4 | 2B, K, 3 RBI"
110948,2,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,"0-2 | 2 BB, 2 R"
110899,4,5,1,0,0,0,2,1,0,0,0,0,0,2,0,0,"1-4 | BB, 2 K, 2 R"
110900,4,4,1,1,0,0,0,0,0,0,2,0,0,1,0,0,"1-4 | 2B, R"
110901,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-1
110905,2,4,1,0,0,0,0,2,0,0,0,0,0,1,0,0,"1-2 | 2 BB, R"
110908,4,4,1,0,0,0,1,0,0,0,0,0,2,0,1,0,"1-4 | K, 2 RBI, SB"
110910,5,5,1,0,0,1,2,0,0,0,0,0,2,1,0,0,"1-5 | HR, 2 K, 2 RBI"
110913,3,4,2,0,0,1,1,1,0,0,0,0,3,1,0,0,"2-3 | HR, BB, K"
110914,3,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"0-3 | HBP, K, R"
110916,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0-4 | BB
110919,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"0-2 | BB, K"
110975,4,5,0,0,0,0,2,1,0,0,2,0,0,1,1,0,"0-4 | BB, 2 K, R"
110979,4,4,2,0,0,0,2,0,0,0,0,0,1,1,0,0,"2-4 | 2 K, RBI, R"
110980,2,4,1,1,0,0,1,0,2,0,0,0,1,0,0,0,"1-2 | 2B, 2 HBP, K"
110983,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-1
110984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
110986,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-4
110987,3,5,0,0,0,0,0,1,1,0,0,0,0,1,0,0,"0-3 | BB, HBP, R"
110988,4,5,1,0,0,0,1,1,0,0,0,0,0,1,0,0,"1-4 | BB, K, R"
110989,3,4,2,0,0,0,0,1,0,0,0,0,0,1,0,0,"2-3 | BB, R"
110991,3,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0-3 | RBI
110994,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1-4 | K
110949,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1-3 | K
110951,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-4 | K
110953,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-2 | K
110954,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
110955,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
110957,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-4
110964,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"1-4 | K, CS"
110968,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-3
110970,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-3 | K
110974,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1-3 | K
111028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-0
111032,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"1-3 | 2B, K, R"
111033,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1-1 | RBI
111035,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
111038,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0-4
111041,4,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,"2-4 | 2B, K, RBI"
111044,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2
111046,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-4
111048,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-4
111049,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-2 | K
111051,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0-3 | K
111052,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1-4 | R
111002,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0-2 | K
111007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-1
111011,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0-3 | R
111013,2,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,"0-2 | 2 BB, R"
111014,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-2 | K
111015,3,4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,"1-3 | 2B, HBP, K"
111016,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2
111017,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1-3 | 2B
111020,3,4,2,0,0,1,0,1,0,0,0,0,2,1,0,0,"2-3 | HR, BB, 2 RBI"
111021,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1-4 | RBI
111026,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0-4 | 4 K
111080,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1-5 | K
111081,5,5,2,1,0,0,2,0,0,0,0,0,0,1,0,0,"2-5 | 2B, 2 K, R"
111086,4,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,"1-4 | 2B, K, RBI"
111087,2,4,1,0,0,1,1,1,1,0,0,0,2,2,0,0,"1-2 | HR, BB, HBP"
111091,4,5,1,0,0,0,1,1,0,0,0,0,1,1,0,0,"1-4 | BB, K, RBI"
111092,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0-1 | K
111095,5,5,3,0,0,2,2,0,0,0,0,0,4,2,0,0,"3-5 | 2 HR, 2 K, 4 RBI"
111099,4,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0,"1-4 | K, RBI, R"
